experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_malicious_agents,reputation_piecewise_with_malicious_agents,91,0.75,0.25,0.5248539319432218,0.024064106185047025,0.4145,2.75,55.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,92,0.7,0.3,0.5219720046429437,0.02153913838712213,0.41200000000000003,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,93,0.75,0.25,0.5299224878182702,0.01727207701265092,0.347,2.75,55.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,94,0.75,0.25,0.5408970289907853,0.024291608857109827,0.35350000000000004,2.55,51.0,0.5623351446188083
rex_malicious_agents,reputation_piecewise_with_malicious_agents,95,0.85,0.15,0.5699294673641846,0.02132178284040752,0.377,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,96,0.65,0.35,0.5506630252583037,0.029016006783677245,0.4425,2.45,49.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,97,0.7,0.3,0.5470095213931244,0.035438442687092446,0.4255,2.6,52.0,0.6108643020548935
rex_malicious_agents,reputation_piecewise_with_malicious_agents,98,0.65,0.35,0.5303957860333832,0.03439889282814483,0.437,2.55,51.0,0.6474466390346325
rex_malicious_agents,reputation_piecewise_with_malicious_agents,99,0.85,0.15,0.5588289360873878,0.022477102302902764,0.373,2.85,57.0,0.42270908780599087
rex_malicious_agents,reputation_piecewise_with_malicious_agents,100,0.7,0.3,0.5525210133487695,0.027124609937027207,0.3875,2.6,52.0,0.6108643020548935
