experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_baseline,reputation_linear,57,0.8,0.2,0.638446408118508,0.015219320744701764,0.4875320374139167,2.8,56.0,0.5004024235381879
rex_baseline,reputation_linear,58,0.75,0.25,0.6271380042798482,0.01808475929971671,0.48957774770768425,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,59,0.75,0.25,0.6198702817399071,0.02437978968542434,0.47378202653779333,2.65,53.0,0.5623351446188083
rex_baseline,reputation_linear,60,0.8,0.2,0.6230099098469773,0.02158494789195084,0.47234699108167655,2.7,54.0,0.5004024235381879
rex_baseline,reputation_linear,61,0.7,0.3,0.6044860814363366,0.028347676574263687,0.4500570865039764,2.7,54.0,0.6108643020548935
rex_baseline,reputation_linear,62,0.75,0.25,0.5967415167598717,0.02088387670566259,0.4448000083316467,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,63,0.65,0.35,0.5701436608174689,0.024413599488862757,0.43772398733684603,2.55,51.0,0.6474466390346325
rex_baseline,reputation_linear,64,0.85,0.15,0.5975937629062943,0.02809952999723115,0.4020118472059514,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,65,0.75,0.25,0.5961258670557222,0.0330050600838495,0.43770730645893874,2.65,53.0,0.5623351446188083
rex_baseline,reputation_linear,66,0.85,0.15,0.6165590956623843,0.029087802009466902,0.45303620300922526,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,67,0.85,0.15,0.6342606547499693,0.026250201773903324,0.47301977610175505,2.75,55.0,0.42270908780599087
rex_baseline,reputation_linear,68,0.8,0.2,0.6361882577883494,0.02577321185652736,0.4890171600193403,2.8,56.0,0.5004024235381879
rex_baseline,reputation_linear,69,0.9,0.1,0.6652840739283584,0.02878727486342434,0.48967967906877224,2.9,58.0,0.3250829733914482
rex_baseline,reputation_linear,70,0.8,0.2,0.66223868026753,0.027040753281550135,0.5294716820464388,2.7,54.0,0.5004024235381879
rex_baseline,reputation_linear,71,0.85,0.15,0.669635259596663,0.019931360123492683,0.5266847151072235,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,72,0.6,0.4,0.6135502445726366,0.019590167354366216,0.516966356537646,2.6,52.0,0.6730116670092565
rex_baseline,reputation_linear,73,0.95,0.05,0.6542798784624934,0.013674898187991483,0.44391860123152904,2.95,59.0,0.1985152433458726
rex_baseline,reputation_linear,74,0.85,0.15,0.6646647025277441,0.01407459399417007,0.4703366952152311,2.85,57.0,0.42270908780599087
rex_baseline,reputation_linear,75,0.75,0.25,0.6510828407633101,0.022690658635206994,0.47615842429610594,2.75,55.0,0.5623351446188083
rex_baseline,reputation_linear,76,0.95,0.05,0.687695462400573,0.019555244419811733,0.5092193274055449,2.95,59.0,0.1985152433458726
rex_baseline,reputation_linear,77,0.7,0.3,0.6521790996962274,0.01673817005808944,0.5277933972612596,2.6,52.0,0.6108643020548935
rex_baseline,reputation_linear,78,0.85,0.15,0.6637442741086199,0.018390618075805103,0.4623494438662393,2.75,55.0,0.42270908780599087
rex_baseline,reputation_linear,79,0.75,0.25,0.6470614935566401,0.018828638603755925,0.5016035100881859,2.65,53.0,0.5623351446188083
rex_baseline,reputation_linear,80,0.85,0.15,0.6599945093136177,0.021073377965364442,0.4584714845473494,2.85,57.0,0.42270908780599087
