experiment_name,condition,round,cooperation_rate,defection_rate,avg_reputation,reputation_variance,avg_temperature,avg_payoff,social_welfare,action_entropy
rex_baseline,fixed_mid_temperature,1,0.65,0.35,0.493,0.011010999999999991,0.5,2.55,51.0,0.6474466390346325
rex_baseline,fixed_mid_temperature,2,0.8,0.2,0.52126,0.017264484399999985,0.5,2.7,54.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,3,0.85,0.15,0.5540084,0.01710218002223999,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,4,0.85,0.15,0.581006552,0.016376921552569534,0.5,2.85,57.0,0.42270908780599087
rex_baseline,fixed_mid_temperature,5,0.7,0.3,0.5720616808,0.02653354177204295,0.5,2.6,52.0,0.6108643020548935
rex_baseline,fixed_mid_temperature,6,0.75,0.25,0.574871979312,0.031170594635086164,0.5,2.75,55.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,7,0.65,0.35,0.56241664673952,0.052685018417982135,0.5,2.55,51.0,0.6474466390346325
rex_baseline,fixed_mid_temperature,8,0.75,0.25,0.5680245895225023,0.051726202200513605,0.5,2.65,53.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,9,0.9,0.1,0.6044054667386232,0.03967135058725851,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,10,0.8,0.2,0.6106502259579012,0.032023640964375696,0.5,2.8,56.0,0.5004024235381879
rex_baseline,fixed_mid_temperature,11,0.75,0.25,0.6079850975072867,0.03751584785344877,0.5,2.65,53.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,12,0.65,0.35,0.5797274702998728,0.040101194253944025,0.5,2.45,49.0,0.6474466390346325
rex_baseline,fixed_mid_temperature,13,0.9,0.1,0.6171554252431763,0.03805926351905103,0.5,2.9,58.0,0.3250829733914482
rex_baseline,fixed_mid_temperature,14,0.75,0.25,0.614975485717007,0.04658991450754358,0.5,2.65,53.0,0.5623351446188083
rex_baseline,fixed_mid_temperature,15,0.55,0.45,0.5578333144747136,0.034197280512677994,0.5,2.35,47.0,0.6881388137135884
